1 	 Zásoby	12 	 Zásoby vlastnej výroby	121 	 Nedokončená výroba	A	Súvahový		
1 	 Zásoby	12 	 Zásoby vlastnej výroby	122 	 Polotovary vlastnej výroby	A	Súvahový		
1 	 Zásoby	12 	 Zásoby vlastnej výroby	123 	 Výrobky	A	Súvahový		
1 	 Zásoby	12 	 Zásoby vlastnej výroby	124 	 Zvieratá	A	Súvahový		
1 	 Zásoby	13 	 Tovar	131 	 Obstaranie tovaru	A	Súvahový		
1 	 Zásoby	13 	 Tovar	132 	 Tovar na sklade a v predajniach	A	Súvahový		
1 	 Zásoby	13 	 Tovar	133	 Nehnuteľnosť na predaj	A	Súvahový		
1 	 Zásoby	13 	 Tovar	139 	 Tovar na ceste	A	Súvahový		
1 	 Zásoby	19 	 Opravné položky k zásobám	191 	 Opravné položky k materiálu	P	Súvahový		
1 	 Zásoby	19 	 Opravné položky k zásobám	192 	 Opravné položky k nedokončenej výrobe	P	Súvahový		
1 	 Zásoby	19 	 Opravné položky k zásobám	193 	 Opravné položky k polotovarom vlastnej výroby	P	Súvahový		
1 	 Zásoby	19 	 Opravné položky k zásobám	194 	 Opravné položky k výrobkom	P	Súvahový		
1 	 Zásoby	19 	 Opravné položky k zásobám	195 	 Opravné položky k zvieratám	P	Súvahový		
1 	 Zásoby	19 	 Opravné položky k zásobám	196 	 Opravné položky k tovaru	P	Súvahový		
2	Finančné účty 	21 	 Peniaze	211 	 Pokladnica	A	Súvahový		
2	Finančné účty 	21 	 Peniaze	213 	 Ceniny	A	Súvahový		
2	Finančné účty 	22 	 Účty v bankách	221 	 Bankové účty	PZ	Súvahový		
2	Finančné účty 	23 	 Bežné bankové úvery	231 	 Krátkodobé bankové úvery	P	Súvahový		
2	Finančné účty 	23 	 Bežné bankové úvery	232 	 Eskontné úvery	P	Súvahový		
2	Finančné účty 	24 	 Iné krátkodobé finančné výpomoci	241 	 Vydané krátkodobé dlhopisy	P	Súvahový		
2	Finančné účty 	24 	 Iné krátkodobé finančné výpomoci	249 	 Ostatné krátkodobé finančné výpomoci	P	Súvahový		
2	Finančné účty 	25 	 Krátkodobý finančný majetok	251 	 Majetkové cenné papiere na obchodovanie	A	Súvahový		
2	Finančné účty 	25 	 Krátkodobý finančný majetok	252 	 Vlastné akcie a vlastné obchodné podiely	A	Súvahový		
2	Finančné účty 	25 	 Krátkodobý finančný majetok	253 	 Dlhové cenné papiere na obchodovanie	A	Súvahový		
2	Finančné účty 	25 	 Krátkodobý finančný majetok	255 	 Vlastné dlhopisy	A	Súvahový		
2	Finančné účty 	25 	 Krátkodobý finančný majetok	256 	 Dlhové cenné papiere so splatnosťou do jedného roka držané do splatnosti	A	Súvahový		
2	Finančné účty 	25 	 Krátkodobý finančný majetok	257 	 Ostatné realizovateľné cenné papiere	A	Súvahový		
